EOM_DT,CUSIP,SEC_SYM,MF_FAM_DESC,MF_NM,MF_CLASS,EXISTS_ON_MSTA,CHANNEL,ACCT_TYP,PROGRAM,LEGACY_PROGRAM,RTMT_ACCT_TYP,TRADE_SIDE,EXCHANGE_IND,GROSS_AMOUNT,NET_ORIG_AMOUNT,NET_AMOUNT,TRD_CNT,Is_it_a_MF,Rec,ACL,Fund_ID,Brand,Mstar_Cat,US_cat
2025-05-31,ST0SX5WVF,ESQXX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,FINET,BROKERAGE,BROKERAGE,CUSTOMCHOICE,NON-RETIREMENT,P,N,413533.18,413533.18,413533.18,8,Y,N,Y,FSINV6Z5AS,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-04-30,1KERPETIU,RJKTX,VANGUARD,VANGUARD Bond Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,FUNDSOURCE,QP,P,Y,3913693.25,3913693.25,3913693.25,10,Y,Y,Y,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-03-31,C8BBI4WIR,CYMGX,NUVEEN,NUVEEN Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,P,N,88797.89,88797.89,88797.89,28,Y,Y,Y,FSUSAGQ1Y8,Nuveen,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-02-28,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,NON-RETIREMENT,P,N,1403139.43,1403139.43,1403139.43,4,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2026-03-31,BSWRPBJEK,WMAQX,JPMORGAN,JPMORGAN Growth Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,IRA,S,N,2154822.18,-2154822.18,-2154822.18,44,Y,N,Y,FSINVVT0VG,JPMorgan,US Fund Large Growth,US Fund Large Growth
2025-12-31,HQIN9N6XC,HZYVX,MFS,MFS Blend Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,FC/QC,IRA,S,N,2644545.89,-2644545.89,-2644545.89,9,Y,Y,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2025-04-30,C8BBI4WIR,CYMGX,NUVEEN,NUVEEN Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,S,Y,4627540.45,-4627540.45,-4627540.45,10,Y,Y,Y,FSUSAGQ1Y8,Nuveen,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2026-03-31,WX7PTX63C,EHTOX,DWS FUNDS,DWS FUNDS Allocation Fund A,A,N,WFAS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,S,N,4267264.75,-4267264.75,-4267264.75,5,Y,Y,N,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-03-31,4FMYZYCWT,GMHYX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,SIM,P,Y,3483682.79,3483682.79,3483682.79,35,Y,N,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2025-07-31,WC4RTWUZK,AJOEX,MFS,MFS Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,QP,P,N,1951539.38,1951539.38,1951539.38,33,Y,N,Y,FSUSAR848N,MFS,US Fund Multisector Bond,US Fund Multisector Bond
2026-02-28,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,P,N,3541419.39,3541419.39,3541419.39,10,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-11-30,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,FINET,ADVISORY,ADVISORY,PIM,SEP,S,N,4947686.58,-4947686.58,-4947686.58,46,Y,Y,Y,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-05-31,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,P,N,286788.52,286788.52,286788.52,2,Y,N,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-02-28,KTSG7FXZV,VOVAX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,FINET,ADVISORY,ADVISORY,FUNDSOURCE,SIM,S,N,3440732.9,-3440732.9,-3440732.9,18,Y,Y,N,FSCAPU9MJ4,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-03-31,LJ8YRDDP0,JDBYX,VANGUARD,VANGUARD Bond Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,P,N,3649194.62,3649194.62,3649194.62,12,Y,Y,Y,FSC4848373,Vanguard,US Fund High Yield Bond,US Fund High Yield Bond
2025-01-31,QE3RZSJ49,GOJXX,BLACKROCK,BLACKROCK Allocation Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,IRA,P,N,4426322.59,4426322.59,4426322.59,30,Y,N,Y,FSCAPJJ3ZW,BlackRock,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-03-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,IRA,S,N,4040059.64,-4040059.64,-4040059.64,50,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-01-31,4V30T9NT3,QWPSX,INVESCO,INVESCO Growth Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,S,Y,4788109.65,-4788109.65,-4788109.65,49,Y,Y,Y,FSCAP5YC33,Invesco,US Fund Small Growth,US Fund Small Growth
2025-08-31,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,BROKERAGE,IRA,P,N,279849.6,279849.6,279849.6,7,Y,N,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-01-31,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FCCS,ADVISORY,ADVISORY,FC/QC,IRA,P,N,1927222.59,1927222.59,1927222.59,8,Y,N,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-10-31,4874FRHOC,JZGUX,INVESCO,INVESCO Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,NON-RETIREMENT,P,N,1802787.31,1802787.31,1802787.31,22,Y,Y,Y,FSUSAFVJ1Z,Invesco,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-10-31,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,MASTERS,IRA,S,Y,1742254.22,-1742254.22,-1742254.22,10,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-12-31,8LPQW2VMC,MAJHX,T ROWE PRICE,T ROWE PRICE Estate Fund S,S,Y,WBS,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,S,N,4881708.06,-4881708.06,-4881708.06,9,Y,Y,Y,FSINVOVNZB,T. Rowe Price,US Fund Real Estate,US Fund Real Estate
2025-08-31,1KERPETIU,RJKTX,VANGUARD,VANGUARD Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FUNDSOURCE,SIM,S,N,2070014.76,-2070014.76,-2070014.76,32,Y,Y,Y,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-07-31,V1V93KMKZ,DBBHX,PIMCO,PIMCO Allocation Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,FUNDSOURCE,IRA,P,N,3574747.8,3574747.8,3574747.8,1,Y,N,Y,FSC3796172,PIMCO,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-03-31,UXLEZ896D,RNAIX,INVESCO,INVESCO Bond Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SEP,S,N,298357.16,-298357.16,-298357.16,36,N,N,Y,FSC9366170,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FINET,ADVISORY,ADVISORY,FC/QC,SEP,S,N,586620.43,-586620.43,-586620.43,7,Y,Y,N,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-01-31,U7EEQTUL1,LVXLX,FIRST EAGLE,FIRST EAGLE Estate Fund INST,INST,Y,WFAS,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,P,N,706816.82,706816.82,706816.82,31,Y,N,Y,FSUSAS7SPG,First Eagle,US Fund Real Estate,US Fund Real Estate
2025-08-31,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,IRA,P,N,1687016.28,1687016.28,1687016.28,3,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2026-02-28,LJ8YRDDP0,JDBYX,VANGUARD,VANGUARD Bond Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,P,N,4741235.69,4741235.69,4741235.69,11,Y,Y,Y,FSC4848373,Vanguard,US Fund High Yield Bond,US Fund High Yield Bond
2025-12-31,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,FINET,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,P,N,3095409.28,3095409.28,3095409.28,42,Y,N,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-11-30,3TV3I12VJ,ZZOUX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PIM,IRA,P,Y,1349962.84,1349962.84,1349962.84,11,Y,Y,Y,FSUSA1CZS7,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-04-30,WOCLYT8W5,MOQGX,T ROWE PRICE,T ROWE PRICE Blend Fund INST,INST,N,FCCS,ADVISORY,ADVISORY,BROKERAGE,QP,P,Y,3192125.61,3192125.61,3192125.61,31,Y,Y,N,FSINVVY2S9,T. Rowe Price,US Fund Large Blend,US Fund Large Blend
2025-06-30,4V30T9NT3,QWPSX,INVESCO,INVESCO Growth Fund C,C,Y,PCG,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,S,N,4793715.74,-4793715.74,-4793715.74,7,Y,N,Y,FSCAP5YC33,Invesco,US Fund Small Growth,US Fund Small Growth
2026-01-31,2EK3ZEZQA,CGVOX,JPMORGAN,JPMORGAN Allocation Fund A,A,Y,WFAS,ADVISORY,ADVISORY,BROKERAGE,SEP,S,N,118914.71,-118914.71,-118914.71,44,Y,N,Y,FSUSAD1XUN,JPMorgan,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-03-31,V1V93KMKZ,DBBHX,PIMCO,PIMCO Allocation Fund A,A,Y,FCCS,BROKERAGE,BROKERAGE,PIM,SIM,P,Y,3407457.96,3407457.96,3407457.96,22,Y,Y,N,FSC3796172,PIMCO,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-03-31,JSG65KXVF,TOUNX,FIRST EAGLE,FIRST EAGLE Blend Fund INST,INST,Y,FINET,BROKERAGE,BROKERAGE,CUSTOMCHOICE,QP,S,N,3414525.94,-3414525.94,-3414525.94,32,Y,Y,Y,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-09-30,WOCLYT8W5,MOQGX,T ROWE PRICE,T ROWE PRICE Blend Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,S,N,3987016.46,-3987016.46,-3987016.46,18,Y,Y,Y,FSINVVY2S9,T. Rowe Price,US Fund Large Blend,US Fund Large Blend
2025-05-31,6Q3XLRFCD,XISNX,VANGUARD,VANGUARD Allocation Fund INV,INV,Y,FCCS,ADVISORY,ADVISORY,ASSET ADVISOR,QP,S,N,4892429.56,-4892429.56,-4892429.56,24,Y,Y,N,FSUSAMIGJS,Vanguard,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-08-31,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,FINET,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,P,N,4224255.8,4224255.8,4224255.8,44,Y,N,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-12-31,C8D1WJCIT,EKRMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Estate Fund C,C,Y,PCG,ADVISORY,ADVISORY,FC/QC,IRA,S,N,40210.76,-40210.76,-40210.76,30,Y,Y,Y,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
2026-03-31,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,Y,FCCS,ADVISORY,ADVISORY,FC/QC,SIM,S,N,546040.69,-546040.69,-546040.69,22,Y,Y,Y,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2025-12-31,QVNB4GH2M,WSHAX,NUVEEN,NUVEEN Growth Fund S,S,Y,FCCS,ADVISORY,ADVISORY,CUSTOMCHOICE,NON-RETIREMENT,S,N,572075.01,-572075.01,-572075.01,3,N,N,Y,FSCAPUT3V8,Nuveen,US Fund Small Growth,US Fund Small Growth
2026-01-31,HQIN9N6XC,HZYVX,MFS,MFS Blend Fund C,C,Y,FCCS,BROKERAGE,BROKERAGE,FC/QC,SEP,P,Y,2367311.49,2367311.49,2367311.49,12,Y,Y,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2026-02-28,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,BROKERAGE,IRA,S,N,4356510.0,-4356510.0,-4356510.0,28,Y,N,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-07-31,YYO4UDOJE,JTGJX,BLACKROCK,BLACKROCK Bond Fund INST,INST,Y,WBS,BROKERAGE,BROKERAGE,FC/QC,IRA,P,N,2677763.7,2677763.7,2677763.7,39,Y,N,Y,FSCAPSG2R8,BlackRock,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,BROKERAGE,NON-RETIREMENT,S,N,4117607.36,-4117607.36,-4117607.36,10,Y,Y,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-05-31,17MGFXC08,CNJLX,NUVEEN,NUVEEN Blend Fund INV,INV,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,P,N,18882.62,18882.62,18882.62,14,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-10-31,WJCKJLTEI,SSBKX,FIRST EAGLE,FIRST EAGLE Blend Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,BROKERAGE,SEP,P,N,1740753.73,1740753.73,1740753.73,2,Y,Y,N,FSC7422675,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-12-31,3J2D54I3Q,HUFAX,NUVEEN,NUVEEN Value Fund INV,INV,N,WFAS,ADVISORY,ADVISORY,FC/QC,QP,P,N,4995241.32,4995241.32,4995241.32,22,Y,Y,Y,FSC8073988,Nuveen,US Fund Large Value,US Fund Large Value
2025-09-30,R7KO64T02,XMHMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Blend Fund C,C,Y,FINET,BROKERAGE,BROKERAGE,FC/QC,SEP,P,N,2714043.01,2714043.01,2714043.01,7,N,N,Y,FSC8379085,Franklin Templeton,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-10-31,4FMYZYCWT,GMHYX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,S,N,518824.67,-518824.67,-518824.67,3,Y,N,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2025-09-30,6Q3XLRFCD,XISNX,VANGUARD,VANGUARD Allocation Fund INV,INV,N,FCCS,ADVISORY,ADVISORY,PERSONALIZED UMA,SIM,P,N,978203.41,978203.41,978203.41,42,Y,N,Y,FSUSAMIGJS,Vanguard,US Fund Tactical Allocation,US Fund Tactical Allocation
2026-01-31,3TV3I12VJ,ZZOUX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,P,N,1418380.31,1418380.31,1418380.31,27,Y,Y,Y,FSUSA1CZS7,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2026-02-28,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,WBS,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,S,N,1587696.08,-1587696.08,-1587696.08,26,Y,N,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-11-30,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,IRA,P,N,3640699.48,3640699.48,3640699.48,9,Y,Y,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2026-02-28,BPLJD84U8,ZRHBX,PIMCO,PIMCO Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,P,N,4743527.17,4743527.17,4743527.17,35,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-08-31,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,QP,S,N,3888059.95,-3888059.95,-3888059.95,47,Y,N,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-05-31,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,N,WFAS,BROKERAGE,BROKERAGE,ASSET ADVISOR,SIM,P,Y,719275.76,719275.76,719275.76,8,Y,Y,N,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-02-28,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,BROKERAGE,SIM,P,N,1807305.89,1807305.89,1807305.89,41,Y,Y,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-11-30,Y6B2KNFTU,UECWX,VANGUARD,VANGUARD Bond Fund INV,INV,N,PCG,ADVISORY,ADVISORY,BROKERAGE,IRA,S,N,4042841.0,-4042841.0,-4042841.0,23,Y,Y,Y,FSUSAF3MVF,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-09-30,U7EEQTUL1,LVXLX,FIRST EAGLE,FIRST EAGLE Estate Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,NON-RETIREMENT,S,N,4632952.6,-4632952.6,-4632952.6,8,Y,Y,Y,FSUSAS7SPG,First Eagle,US Fund Real Estate,US Fund Real Estate
2025-12-31,0CVS4F8CG,PRGDX,T ROWE PRICE,T ROWE PRICE Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,MASTERS,SIM,S,N,633337.95,-633337.95,-633337.95,32,Y,N,N,FSINV5AYKJ,T. Rowe Price,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-03-31,WX7PTX63C,EHTOX,DWS FUNDS,DWS FUNDS Allocation Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,P,N,4230255.87,4230255.87,4230255.87,47,Y,N,Y,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-02-28,DMLY4LYK8,VOLIX,BLACKROCK,BLACKROCK Value Fund C,C,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,P,N,538241.78,538241.78,538241.78,3,N,Y,Y,FSINVW6LMH,BlackRock,US Fund Large Value,US Fund Large Value
2026-02-28,8HMBR5XQT,WLWSX,BLACKROCK,BLACKROCK Value Fund C,C,Y,PCG,ADVISORY,ADVISORY,PIM,SIM,S,N,4751915.22,-4751915.22,-4751915.22,23,Y,Y,Y,FSINVHB0YI,BlackRock,US Fund Large Value,US Fund Large Value
2026-01-31,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,PIM,NON-RETIREMENT,P,N,48660.18,48660.18,48660.18,25,Y,Y,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-05-31,6RE4Q6QDY,VIJBX,T ROWE PRICE,T ROWE PRICE Blend Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,FC/QC,SIM,S,N,4731382.17,-4731382.17,-4731382.17,21,Y,Y,Y,FSUSA99GZA,T. Rowe Price,US Fund Small Blend,US Fund Small Blend
2025-05-31,JSG65KXVF,TOUNX,FIRST EAGLE,FIRST EAGLE Blend Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,SEP,P,N,620901.35,620901.35,620901.35,37,N,N,Y,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-01-31,8VMUHXID4,JTOUX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,SIM,S,Y,4590213.4,-4590213.4,-4590213.4,18,Y,Y,Y,FSINVCNRVP,Franklin Templeton,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-08-31,Y6B2KNFTU,UECWX,VANGUARD,VANGUARD Bond Fund INV,INV,N,WFAS,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,S,N,1966940.79,-1966940.79,-1966940.79,7,Y,Y,Y,FSUSAF3MVF,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,4DPJA1WJ0,OLABX,PIMCO,PIMCO Bond Fund S,S,N,FINET,ADVISORY,ADVISORY,PIM,QP,S,N,3621404.67,-3621404.67,-3621404.67,45,Y,Y,Y,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-01-31,6246HID25,KQEYX,FIRST EAGLE,FIRST EAGLE Growth Fund INST,INST,N,WFAS,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,S,N,375673.36,-375673.36,-375673.36,38,Y,Y,N,FSUSAUK54B,First Eagle,US Fund Small Growth,US Fund Small Growth
2026-03-31,KTSG7FXZV,VOVAX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,QP,S,N,4477437.63,-4477437.63,-4477437.63,32,N,Y,Y,FSCAPU9MJ4,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-02-28,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FUNDSOURCE,IRA,P,Y,1481522.82,1481522.82,1481522.82,32,Y,Y,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-04-30,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,Y,WBS,BROKERAGE,BROKERAGE,PIM,SEP,P,N,1702580.47,1702580.47,1702580.47,42,Y,Y,N,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2026-03-31,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FUNDSOURCE,IRA,P,N,4875335.88,4875335.88,4875335.88,11,Y,N,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-03-31,4DPJA1WJ0,OLABX,PIMCO,PIMCO Bond Fund S,S,Y,WBS,ADVISORY,ADVISORY,MASTERS,IRA,P,Y,536313.36,536313.36,536313.36,34,Y,Y,N,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,0CVS4F8CG,PRGDX,T ROWE PRICE,T ROWE PRICE Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,MASTERS,SEP,P,N,753524.92,753524.92,753524.92,42,Y,N,Y,FSINV5AYKJ,T. Rowe Price,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-07-31,C8BBI4WIR,CYMGX,NUVEEN,NUVEEN Blend Fund A,A,N,PCG,ADVISORY,ADVISORY,BROKERAGE,NON-RETIREMENT,P,N,1379990.54,1379990.54,1379990.54,15,Y,N,Y,FSUSAGQ1Y8,Nuveen,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-02-28,8J5ECRUYF,VYCGX,INVESCO,INVESCO Bond Fund INST,INST,Y,WBS,BROKERAGE,BROKERAGE,FC/QC,IRA,P,N,1377659.66,1377659.66,1377659.66,45,Y,Y,Y,FSINV30AHC,Invesco,US Fund High Yield Bond,US Fund High Yield Bond
2025-11-30,YYO4UDOJE,JTGJX,BLACKROCK,BLACKROCK Bond Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,P,N,2981768.83,2981768.83,2981768.83,45,Y,Y,Y,FSCAPSG2R8,BlackRock,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,6VXDP5GJL,LIWHX,FIDELITY,FIDELITY Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,S,Y,709597.36,-709597.36,-709597.36,11,Y,N,Y,FSINVQUXZJ,Fidelity,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-10-31,UXLEZ896D,RNAIX,INVESCO,INVESCO Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,P,N,4366156.08,4366156.08,4366156.08,11,Y,N,Y,FSC9366170,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-08-31,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,P,N,1754229.84,1754229.84,1754229.84,20,Y,N,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-08-31,QJIDKNWI5,EIPIX,JPMORGAN,JPMORGAN Allocation Fund INST,INST,Y,FCCS,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,P,N,3429077.9,3429077.9,3429077.9,2,Y,N,N,FSCAPZ4DKB,JPMorgan,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-04-30,HQIN9N6XC,HZYVX,MFS,MFS Blend Fund C,C,Y,FCCS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,S,N,969613.64,-969613.64,-969613.64,44,Y,Y,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
