row_id,date,period,year,month,month_name,product_name,category,region,channel,customer_segment,units_sold,returns,net_units,unit_price,unit_cost,gross_revenue,cogs,gross_profit,net_revenue,gross_margin_pct
5480,2024-06-01,Jun 2024,2024,6,June,Hard Candy Mix,Confectionery,South,Wholesale,Seniors,639,4,635,1.09,0.44,696.51,281.16,415.35,692.15,59.63
5481,2024-06-01,Jun 2024,2024,6,June,Frozen Pizza,Frozen,South,Wholesale,Seniors,974,20,954,3.03,1.45,2951.22,1412.3,1538.92,2890.62,52.15
5482,2024-06-01,Jun 2024,2024,6,June,Ice Cream 1L,Frozen,South,Wholesale,Young Adults,512,7,505,7.16,3.44,3665.92,1761.28,1904.64,3615.8,51.96
5483,2024-06-01,Jun 2024,2024,6,June,Frozen Fries 1kg,Frozen,South,Wholesale,Family,943,0,943,5.82,2.79,5488.26,2630.97,2857.29,5488.26,52.06
5484,2024-06-01,Jun 2024,2024,6,June,Fish Fingers 400g,Frozen,South,Wholesale,Health-Conscious,634,3,631,6.94,3.33,4399.96,2111.22,2288.74,4379.14,52.02
5485,2024-06-01,Jun 2024,2024,6,June,Frozen Peas 500g,Frozen,South,Wholesale,Seniors,428,1,427,6.51,3.12,2786.28,1335.36,1450.92,2779.77,52.07
5486,2024-06-01,Jun 2024,2024,6,June,Canned Tuna 185g,Canned Goods,South,Wholesale,Family,305,2,303,1.67,0.75,509.35,228.75,280.6,506.01,55.09
5487,2024-06-01,Jun 2024,2024,6,June,Canned Beans 400g,Canned Goods,South,Wholesale,Family,579,9,570,2.45,1.1,1418.55,636.9,781.65,1396.5,55.1
5488,2024-06-01,Jun 2024,2024,6,June,Canned Tomatoes 400g,Canned Goods,South,Wholesale,Family,630,1,629,1.38,0.62,869.4,390.6,478.8,868.02,55.07
5489,2024-06-01,Jun 2024,2024,6,June,Canned Corn 340g,Canned Goods,South,Wholesale,Young Adults,836,1,835,1.69,0.76,1412.84,635.36,777.48,1411.15,55.03
5490,2024-06-01,Jun 2024,2024,6,June,Tomato Ketchup 500ml,Condiments,South,Wholesale,Family,500,1,499,3.57,1.54,1785.0,770.0,1015.0,1781.43,56.86
5491,2024-06-01,Jun 2024,2024,6,June,Mustard 250g,Condiments,South,Wholesale,Young Adults,217,4,213,3.05,1.31,661.85,284.27,377.58,649.65,57.05
5492,2024-06-01,Jun 2024,2024,6,June,Mayonnaise 400g,Condiments,South,Wholesale,Family,326,1,325,3.65,1.57,1189.9,511.82,678.08,1186.25,56.99
5493,2024-06-01,Jun 2024,2024,6,June,BBQ Sauce 350ml,Condiments,South,Wholesale,Young Adults,344,9,335,2.94,1.26,1011.36,433.44,577.92,984.9,57.14
5494,2024-06-01,Jun 2024,2024,6,June,Hot Sauce 150ml,Condiments,South,Wholesale,Family,658,4,654,3.26,1.4,2145.08,921.2,1223.88,2132.04,57.06
5495,2024-06-01,Jun 2024,2024,6,June,Potato Chips,Snacks,South,Hypermarket,Seniors,156,4,152,3.42,1.44,533.52,224.64,308.88,519.84,57.89
5496,2024-06-01,Jun 2024,2024,6,June,Tortilla Chips,Snacks,South,Hypermarket,Students,536,13,523,1.58,0.66,846.88,353.76,493.12,826.34,58.23
5497,2024-06-01,Jun 2024,2024,6,June,Pretzels,Snacks,South,Hypermarket,Seniors,513,9,504,2.33,0.98,1195.29,502.74,692.55,1174.32,57.94
5498,2024-06-01,Jun 2024,2024,6,June,Popcorn,Snacks,South,Hypermarket,Seniors,681,20,661,2.17,0.91,1477.77,619.71,858.06,1434.37,58.06
5499,2024-06-01,Jun 2024,2024,6,June,Crackers,Snacks,South,Hypermarket,Students,396,6,390,3.71,1.56,1469.16,617.76,851.4,1446.9,57.95
5500,2024-06-01,Jun 2024,2024,6,June,Nuts Mix,Snacks,South,Hypermarket,Seniors,456,6,450,3.53,1.48,1609.68,674.88,934.8,1588.5,58.07
5501,2024-06-01,Jun 2024,2024,6,June,Cola 500ml,Beverages,South,Hypermarket,Family,157,2,155,3.21,1.22,503.97,191.54,312.43,497.55,61.99
5502,2024-06-01,Jun 2024,2024,6,June,Orange Juice 1L,Beverages,South,Hypermarket,Students,465,11,454,1.03,0.39,478.95,181.35,297.6,467.62,62.14
5503,2024-06-01,Jun 2024,2024,6,June,Mineral Water 1.5L,Beverages,South,Hypermarket,Seniors,559,15,544,1.94,0.74,1084.46,413.66,670.8,1055.36,61.86
5504,2024-06-01,Jun 2024,2024,6,June,Energy Drink,Beverages,South,Hypermarket,Seniors,365,8,357,0.88,0.33,321.2,120.45,200.75,314.16,62.5
5505,2024-06-01,Jun 2024,2024,6,June,Iced Tea 330ml,Beverages,South,Hypermarket,Students,759,17,742,1.39,0.53,1055.01,402.27,652.74,1031.38,61.87
5506,2024-06-01,Jun 2024,2024,6,June,Sports Drink,Beverages,South,Hypermarket,Seniors,386,1,385,2.16,0.82,833.76,316.52,517.24,831.6,62.04
5507,2024-06-01,Jun 2024,2024,6,June,Full Cream Milk 1L,Dairy,South,Hypermarket,Young Adults,311,6,305,1.3,0.72,404.3,223.92,180.38,396.5,44.62
5508,2024-06-01,Jun 2024,2024,6,June,Greek Yogurt 200g,Dairy,South,Hypermarket,Health-Conscious,845,12,833,1.96,1.08,1656.2,912.6,743.6,1632.68,44.9
5509,2024-06-01,Jun 2024,2024,6,June,Cheddar Cheese 250g,Dairy,South,Hypermarket,Students,732,11,721,3.67,2.02,2686.44,1478.64,1207.8,2646.07,44.96
5510,2024-06-01,Jun 2024,2024,6,June,Butter 250g,Dairy,South,Hypermarket,Young Adults,754,8,746,3.27,1.8,2465.58,1357.2,1108.38,2439.42,44.95
5511,2024-06-01,Jun 2024,2024,6,June,Cream Cheese 150g,Dairy,South,Hypermarket,Health-Conscious,244,7,237,2.04,1.12,497.76,273.28,224.48,483.48,45.1
5512,2024-06-01,Jun 2024,2024,6,June,White Bread Loaf,Bakery,South,Hypermarket,Students,748,16,732,2.77,1.39,2071.96,1039.72,1032.24,2027.64,49.82
5513,2024-06-01,Jun 2024,2024,6,June,Whole Wheat Bread,Bakery,South,Hypermarket,Seniors,525,15,510,3.43,1.72,1800.75,903.0,897.75,1749.3,49.85
5514,2024-06-01,Jun 2024,2024,6,June,Croissant 4pk,Bakery,South,Hypermarket,Young Adults,833,18,815,1.02,0.51,849.66,424.83,424.83,831.3,50.0
5515,2024-06-01,Jun 2024,2024,6,June,Muffins 6pk,Bakery,South,Hypermarket,Seniors,199,0,199,3.42,1.71,680.58,340.29,340.29,680.58,50.0
5516,2024-06-01,Jun 2024,2024,6,June,Bagels 4pk,Bakery,South,Hypermarket,Family,154,4,150,3.09,1.54,475.86,237.16,238.7,463.5,50.16
5517,2024-06-01,Jun 2024,2024,6,June,Milk Chocolate Bar,Confectionery,South,Hypermarket,Students,423,4,419,1.61,0.64,681.03,270.72,410.31,674.59,60.25
5518,2024-06-01,Jun 2024,2024,6,June,Dark Chocolate Bar,Confectionery,South,Hypermarket,Seniors,220,6,214,1.23,0.49,270.6,107.8,162.8,263.22,60.16
5519,2024-06-01,Jun 2024,2024,6,June,Gummy Bears,Confectionery,South,Hypermarket,Seniors,425,0,425,2.91,1.16,1236.75,493.0,743.75,1236.75,60.14
5520,2024-06-01,Jun 2024,2024,6,June,Jelly Beans,Confectionery,South,Hypermarket,Students,457,8,449,1.61,0.64,735.77,292.48,443.29,722.89,60.25
5521,2024-06-01,Jun 2024,2024,6,June,Hard Candy Mix,Confectionery,South,Hypermarket,Young Adults,290,1,289,1.09,0.44,316.1,127.6,188.5,315.01,59.63
5522,2024-06-01,Jun 2024,2024,6,June,Frozen Pizza,Frozen,South,Hypermarket,Students,814,8,806,3.03,1.45,2466.42,1180.3,1286.12,2442.18,52.15
5523,2024-06-01,Jun 2024,2024,6,June,Ice Cream 1L,Frozen,South,Hypermarket,Seniors,704,18,686,7.16,3.44,5040.64,2421.76,2618.88,4911.76,51.96
5524,2024-06-01,Jun 2024,2024,6,June,Frozen Fries 1kg,Frozen,South,Hypermarket,Students,386,10,376,5.82,2.79,2246.52,1076.94,1169.58,2188.32,52.06
5525,2024-06-01,Jun 2024,2024,6,June,Fish Fingers 400g,Frozen,South,Hypermarket,Family,698,3,695,6.94,3.33,4844.12,2324.34,2519.78,4823.3,52.02
5526,2024-06-01,Jun 2024,2024,6,June,Frozen Peas 500g,Frozen,South,Hypermarket,Health-Conscious,339,7,332,6.51,3.12,2206.89,1057.68,1149.21,2161.32,52.07
5527,2024-06-01,Jun 2024,2024,6,June,Canned Tuna 185g,Canned Goods,South,Hypermarket,Family,385,8,377,1.67,0.75,642.95,288.75,354.2,629.59,55.09
5528,2024-06-01,Jun 2024,2024,6,June,Canned Beans 400g,Canned Goods,South,Hypermarket,Family,309,6,303,2.45,1.1,757.05,339.9,417.15,742.35,55.1
5529,2024-06-01,Jun 2024,2024,6,June,Canned Tomatoes 400g,Canned Goods,South,Hypermarket,Seniors,408,10,398,1.38,0.62,563.04,252.96,310.08,549.24,55.07
5530,2024-06-01,Jun 2024,2024,6,June,Canned Corn 340g,Canned Goods,South,Hypermarket,Health-Conscious,508,5,503,1.69,0.76,858.52,386.08,472.44,850.07,55.03
5531,2024-06-01,Jun 2024,2024,6,June,Tomato Ketchup 500ml,Condiments,South,Hypermarket,Seniors,200,4,196,3.57,1.54,714.0,308.0,406.0,699.72,56.86
5532,2024-06-01,Jun 2024,2024,6,June,Mustard 250g,Condiments,South,Hypermarket,Students,699,12,687,3.05,1.31,2131.95,915.69,1216.26,2095.35,57.05
5533,2024-06-01,Jun 2024,2024,6,June,Mayonnaise 400g,Condiments,South,Hypermarket,Family,520,11,509,3.65,1.57,1898.0,816.4,1081.6,1857.85,56.99
5534,2024-06-01,Jun 2024,2024,6,June,BBQ Sauce 350ml,Condiments,South,Hypermarket,Family,267,2,265,2.94,1.26,784.98,336.42,448.56,779.1,57.14
5535,2024-06-01,Jun 2024,2024,6,June,Hot Sauce 150ml,Condiments,South,Hypermarket,Seniors,211,2,209,3.26,1.4,687.86,295.4,392.46,681.34,57.06
5536,2024-06-01,Jun 2024,2024,6,June,Potato Chips,Snacks,East,Supermarket,Seniors,425,1,424,3.42,1.44,1453.5,612.0,841.5,1450.08,57.89
5537,2024-06-01,Jun 2024,2024,6,June,Tortilla Chips,Snacks,East,Supermarket,Family,362,1,361,1.58,0.66,571.96,238.92,333.04,570.38,58.23
5538,2024-06-01,Jun 2024,2024,6,June,Pretzels,Snacks,East,Supermarket,Health-Conscious,616,16,600,2.33,0.98,1435.28,603.68,831.6,1398.0,57.94
5539,2024-06-01,Jun 2024,2024,6,June,Popcorn,Snacks,East,Supermarket,Young Adults,635,15,620,2.17,0.91,1377.95,577.85,800.1,1345.4,58.06
5540,2024-06-01,Jun 2024,2024,6,June,Crackers,Snacks,East,Supermarket,Health-Conscious,287,6,281,3.71,1.56,1064.77,447.72,617.05,1042.51,57.95
5541,2024-06-01,Jun 2024,2024,6,June,Nuts Mix,Snacks,East,Supermarket,Young Adults,223,1,222,3.53,1.48,787.19,330.04,457.15,783.66,58.07
5542,2024-06-01,Jun 2024,2024,6,June,Cola 500ml,Beverages,East,Supermarket,Young Adults,298,1,297,3.21,1.22,956.58,363.56,593.02,953.37,61.99
5543,2024-06-01,Jun 2024,2024,6,June,Orange Juice 1L,Beverages,East,Supermarket,Health-Conscious,989,19,970,1.03,0.39,1018.67,385.71,632.96,999.1,62.14
5544,2024-06-01,Jun 2024,2024,6,June,Mineral Water 1.5L,Beverages,East,Supermarket,Seniors,206,0,206,1.94,0.74,399.64,152.44,247.2,399.64,61.86
5545,2024-06-01,Jun 2024,2024,6,June,Energy Drink,Beverages,East,Supermarket,Students,154,0,154,0.88,0.33,135.52,50.82,84.7,135.52,62.5
5546,2024-06-01,Jun 2024,2024,6,June,Iced Tea 330ml,Beverages,East,Supermarket,Students,521,3,518,1.39,0.53,724.19,276.13,448.06,720.02,61.87
5547,2024-06-01,Jun 2024,2024,6,June,Sports Drink,Beverages,East,Supermarket,Health-Conscious,1090,26,1064,2.16,0.82,2354.4,893.8,1460.6,2298.24,62.04
5548,2024-06-01,Jun 2024,2024,6,June,Full Cream Milk 1L,Dairy,East,Supermarket,Family,198,5,193,1.3,0.72,257.4,142.56,114.84,250.9,44.62
5549,2024-06-01,Jun 2024,2024,6,June,Greek Yogurt 200g,Dairy,East,Supermarket,Young Adults,772,11,761,1.96,1.08,1513.12,833.76,679.36,1491.56,44.9
5550,2024-06-01,Jun 2024,2024,6,June,Cheddar Cheese 250g,Dairy,East,Supermarket,Seniors,204,0,204,3.67,2.02,748.68,412.08,336.6,748.68,44.96
5551,2024-06-01,Jun 2024,2024,6,June,Butter 250g,Dairy,East,Supermarket,Students,594,16,578,3.27,1.8,1942.38,1069.2,873.18,1890.06,44.95
5552,2024-06-01,Jun 2024,2024,6,June,Cream Cheese 150g,Dairy,East,Supermarket,Family,670,20,650,2.04,1.12,1366.8,750.4,616.4,1326.0,45.1
5553,2024-06-01,Jun 2024,2024,6,June,White Bread Loaf,Bakery,East,Supermarket,Students,257,5,252,2.77,1.39,711.89,357.23,354.66,698.04,49.82
5554,2024-06-01,Jun 2024,2024,6,June,Whole Wheat Bread,Bakery,East,Supermarket,Young Adults,425,11,414,3.43,1.72,1457.75,731.0,726.75,1420.02,49.85
5555,2024-06-01,Jun 2024,2024,6,June,Croissant 4pk,Bakery,East,Supermarket,Young Adults,251,7,244,1.02,0.51,256.02,128.01,128.01,248.88,50.0
5556,2024-06-01,Jun 2024,2024,6,June,Muffins 6pk,Bakery,East,Supermarket,Students,119,0,119,3.42,1.71,406.98,203.49,203.49,406.98,50.0
5557,2024-06-01,Jun 2024,2024,6,June,Bagels 4pk,Bakery,East,Supermarket,Students,448,1,447,3.09,1.54,1384.32,689.92,694.4,1381.23,50.16
5558,2024-06-01,Jun 2024,2024,6,June,Milk Chocolate Bar,Confectionery,East,Supermarket,Health-Conscious,514,3,511,1.61,0.64,827.54,328.96,498.58,822.71,60.25
5559,2024-06-01,Jun 2024,2024,6,June,Dark Chocolate Bar,Confectionery,East,Supermarket,Young Adults,744,4,740,1.23,0.49,915.12,364.56,550.56,910.2,60.16
5560,2024-06-01,Jun 2024,2024,6,June,Gummy Bears,Confectionery,East,Supermarket,Health-Conscious,351,10,341,2.91,1.16,1021.41,407.16,614.25,992.31,60.14
5561,2024-06-01,Jun 2024,2024,6,June,Jelly Beans,Confectionery,East,Supermarket,Students,508,3,505,1.61,0.64,817.88,325.12,492.76,813.05,60.25
5562,2024-06-01,Jun 2024,2024,6,June,Hard Candy Mix,Confectionery,East,Supermarket,Young Adults,326,0,326,1.09,0.44,355.34,143.44,211.9,355.34,59.63
5563,2024-06-01,Jun 2024,2024,6,June,Frozen Pizza,Frozen,East,Supermarket,Health-Conscious,1130,6,1124,3.03,1.45,3423.9,1638.5,1785.4,3405.72,52.15
5564,2024-06-01,Jun 2024,2024,6,June,Ice Cream 1L,Frozen,East,Supermarket,Seniors,148,4,144,7.16,3.44,1059.68,509.12,550.56,1031.04,51.96
5565,2024-06-01,Jun 2024,2024,6,June,Frozen Fries 1kg,Frozen,East,Supermarket,Health-Conscious,188,2,186,5.82,2.79,1094.16,524.52,569.64,1082.52,52.06
5566,2024-06-01,Jun 2024,2024,6,June,Fish Fingers 400g,Frozen,East,Supermarket,Health-Conscious,821,1,820,6.94,3.33,5697.74,2733.93,2963.81,5690.8,52.02
5567,2024-06-01,Jun 2024,2024,6,June,Frozen Peas 500g,Frozen,East,Supermarket,Seniors,161,2,159,6.51,3.12,1048.11,502.32,545.79,1035.09,52.07
5568,2024-06-01,Jun 2024,2024,6,June,Canned Tuna 185g,Canned Goods,East,Supermarket,Young Adults,439,3,436,1.67,0.75,733.13,329.25,403.88,728.12,55.09
5569,2024-06-01,Jun 2024,2024,6,June,Canned Beans 400g,Canned Goods,East,Supermarket,Young Adults,800,3,797,2.45,1.1,1960.0,880.0,1080.0,1952.65,55.1
5570,2024-06-01,Jun 2024,2024,6,June,Canned Tomatoes 400g,Canned Goods,East,Supermarket,Students,714,19,695,1.38,0.62,985.32,442.68,542.64,959.1,55.07
5571,2024-06-01,Jun 2024,2024,6,June,Canned Corn 340g,Canned Goods,East,Supermarket,Students,694,8,686,1.69,0.76,1172.86,527.44,645.42,1159.34,55.03
5572,2024-06-01,Jun 2024,2024,6,June,Tomato Ketchup 500ml,Condiments,East,Supermarket,Family,742,12,730,3.57,1.54,2648.94,1142.68,1506.26,2606.1,56.86
5573,2024-06-01,Jun 2024,2024,6,June,Mustard 250g,Condiments,East,Supermarket,Seniors,816,2,814,3.05,1.31,2488.8,1068.96,1419.84,2482.7,57.05
5574,2024-06-01,Jun 2024,2024,6,June,Mayonnaise 400g,Condiments,East,Supermarket,Family,792,7,785,3.65,1.57,2890.8,1243.44,1647.36,2865.25,56.99
5575,2024-06-01,Jun 2024,2024,6,June,BBQ Sauce 350ml,Condiments,East,Supermarket,Young Adults,696,2,694,2.94,1.26,2046.24,876.96,1169.28,2040.36,57.14
5576,2024-06-01,Jun 2024,2024,6,June,Hot Sauce 150ml,Condiments,East,Supermarket,Family,514,13,501,3.26,1.4,1675.64,719.6,956.04,1633.26,57.06
5577,2024-06-01,Jun 2024,2024,6,June,Potato Chips,Snacks,East,Convenience Store,Students,434,1,433,3.42,1.44,1484.28,624.96,859.32,1480.86,57.89
5578,2024-06-01,Jun 2024,2024,6,June,Tortilla Chips,Snacks,East,Convenience Store,Family,85,0,85,1.58,0.66,134.3,56.1,78.2,134.3,58.23
5579,2024-06-01,Jun 2024,2024,6,June,Pretzels,Snacks,East,Convenience Store,Health-Conscious,278,4,274,2.33,0.98,647.74,272.44,375.3,638.42,57.94
5580,2024-06-01,Jun 2024,2024,6,June,Popcorn,Snacks,East,Convenience Store,Young Adults,230,5,225,2.17,0.91,499.1,209.3,289.8,488.25,58.06
5581,2024-06-01,Jun 2024,2024,6,June,Crackers,Snacks,East,Convenience Store,Young Adults,207,4,203,3.71,1.56,767.97,322.92,445.05,753.13,57.95
5582,2024-06-01,Jun 2024,2024,6,June,Nuts Mix,Snacks,East,Convenience Store,Seniors,211,4,207,3.53,1.48,744.83,312.28,432.55,730.71,58.07
5583,2024-06-01,Jun 2024,2024,6,June,Cola 500ml,Beverages,East,Convenience Store,Family,173,2,171,3.21,1.22,555.33,211.06,344.27,548.91,61.99
5584,2024-06-01,Jun 2024,2024,6,June,Orange Juice 1L,Beverages,East,Convenience Store,Health-Conscious,260,1,259,1.03,0.39,267.8,101.4,166.4,266.77,62.14
5585,2024-06-01,Jun 2024,2024,6,June,Mineral Water 1.5L,Beverages,East,Convenience Store,Young Adults,115,0,115,1.94,0.74,223.1,85.1,138.0,223.1,61.86
5586,2024-06-01,Jun 2024,2024,6,June,Energy Drink,Beverages,East,Convenience Store,Family,260,6,254,0.88,0.33,228.8,85.8,143.0,223.52,62.5
5587,2024-06-01,Jun 2024,2024,6,June,Iced Tea 330ml,Beverages,East,Convenience Store,Health-Conscious,776,12,764,1.39,0.53,1078.64,411.28,667.36,1061.96,61.87
5588,2024-06-01,Jun 2024,2024,6,June,Sports Drink,Beverages,East,Convenience Store,Young Adults,470,3,467,2.16,0.82,1015.2,385.4,629.8,1008.72,62.04
5589,2024-06-01,Jun 2024,2024,6,June,Full Cream Milk 1L,Dairy,East,Convenience Store,Health-Conscious,394,1,393,1.3,0.72,512.2,283.68,228.52,510.9,44.62
5590,2024-06-01,Jun 2024,2024,6,June,Greek Yogurt 200g,Dairy,East,Convenience Store,Family,153,0,153,1.96,1.08,299.88,165.24,134.64,299.88,44.9
5591,2024-06-01,Jun 2024,2024,6,June,Cheddar Cheese 250g,Dairy,East,Convenience Store,Students,418,4,414,3.67,2.02,1534.06,844.36,689.7,1519.38,44.96
5592,2024-06-01,Jun 2024,2024,6,June,Butter 250g,Dairy,East,Convenience Store,Health-Conscious,245,6,239,3.27,1.8,801.15,441.0,360.15,781.53,44.95
5593,2024-06-01,Jun 2024,2024,6,June,Cream Cheese 150g,Dairy,East,Convenience Store,Young Adults,199,4,195,2.04,1.12,405.96,222.88,183.08,397.8,45.1
5594,2024-06-01,Jun 2024,2024,6,June,White Bread Loaf,Bakery,East,Convenience Store,Family,413,2,411,2.77,1.39,1144.01,574.07,569.94,1138.47,49.82
5595,2024-06-01,Jun 2024,2024,6,June,Whole Wheat Bread,Bakery,East,Convenience Store,Students,182,2,180,3.43,1.72,624.26,313.04,311.22,617.4,49.85
5596,2024-06-01,Jun 2024,2024,6,June,Croissant 4pk,Bakery,East,Convenience Store,Health-Conscious,164,2,162,1.02,0.51,167.28,83.64,83.64,165.24,50.0
5597,2024-06-01,Jun 2024,2024,6,June,Muffins 6pk,Bakery,East,Convenience Store,Seniors,607,11,596,3.42,1.71,2075.94,1037.97,1037.97,2038.32,50.0
5598,2024-06-01,Jun 2024,2024,6,June,Bagels 4pk,Bakery,East,Convenience Store,Family,318,9,309,3.09,1.54,982.62,489.72,492.9,954.81,50.16
5599,2024-06-01,Jun 2024,2024,6,June,Milk Chocolate Bar,Confectionery,East,Convenience Store,Students,407,0,407,1.61,0.64,655.27,260.48,394.79,655.27,60.25
5600,2024-06-01,Jun 2024,2024,6,June,Dark Chocolate Bar,Confectionery,East,Convenience Store,Seniors,183,3,180,1.23,0.49,225.09,89.67,135.42,221.4,60.16
5601,2024-06-01,Jun 2024,2024,6,June,Gummy Bears,Confectionery,East,Convenience Store,Students,407,12,395,2.91,1.16,1184.37,472.12,712.25,1149.45,60.14
5602,2024-06-01,Jun 2024,2024,6,June,Jelly Beans,Confectionery,East,Convenience Store,Family,450,5,445,1.61,0.64,724.5,288.0,436.5,716.45,60.25
5603,2024-06-01,Jun 2024,2024,6,June,Hard Candy Mix,Confectionery,East,Convenience Store,Family,118,3,115,1.09,0.44,128.62,51.92,76.7,125.35,59.63
5604,2024-06-01,Jun 2024,2024,6,June,Frozen Pizza,Frozen,East,Convenience Store,Health-Conscious,334,7,327,3.03,1.45,1012.02,484.3,527.72,990.81,52.15
5605,2024-06-01,Jun 2024,2024,6,June,Ice Cream 1L,Frozen,East,Convenience Store,Seniors,262,7,255,7.16,3.44,1875.92,901.28,974.64,1825.8,51.96
5606,2024-06-01,Jun 2024,2024,6,June,Frozen Fries 1kg,Frozen,East,Convenience Store,Family,418,3,415,5.82,2.79,2432.76,1166.22,1266.54,2415.3,52.06
5607,2024-06-01,Jun 2024,2024,6,June,Fish Fingers 400g,Frozen,East,Convenience Store,Seniors,239,3,236,6.94,3.33,1658.66,795.87,862.79,1637.84,52.02
5608,2024-06-01,Jun 2024,2024,6,June,Frozen Peas 500g,Frozen,East,Convenience Store,Students,138,2,136,6.51,3.12,898.38,430.56,467.82,885.36,52.07
5609,2024-06-01,Jun 2024,2024,6,June,Canned Tuna 185g,Canned Goods,East,Convenience Store,Health-Conscious,174,2,172,1.67,0.75,290.58,130.5,160.08,287.24,55.09
5610,2024-06-01,Jun 2024,2024,6,June,Canned Beans 400g,Canned Goods,East,Convenience Store,Students,594,1,593,2.45,1.1,1455.3,653.4,801.9,1452.85,55.1
5611,2024-06-01,Jun 2024,2024,6,June,Canned Tomatoes 400g,Canned Goods,East,Convenience Store,Seniors,256,4,252,1.38,0.62,353.28,158.72,194.56,347.76,55.07
5612,2024-06-01,Jun 2024,2024,6,June,Canned Corn 340g,Canned Goods,East,Convenience Store,Students,524,4,520,1.69,0.76,885.56,398.24,487.32,878.8,55.03
5613,2024-06-01,Jun 2024,2024,6,June,Tomato Ketchup 500ml,Condiments,East,Convenience Store,Health-Conscious,503,9,494,3.57,1.54,1795.71,774.62,1021.09,1763.58,56.86
5614,2024-06-01,Jun 2024,2024,6,June,Mustard 250g,Condiments,East,Convenience Store,Students,127,2,125,3.05,1.31,387.35,166.37,220.98,381.25,57.05
5615,2024-06-01,Jun 2024,2024,6,June,Mayonnaise 400g,Condiments,East,Convenience Store,Students,192,5,187,3.65,1.57,700.8,301.44,399.36,682.55,56.99
5616,2024-06-01,Jun 2024,2024,6,June,BBQ Sauce 350ml,Condiments,East,Convenience Store,Family,267,3,264,2.94,1.26,784.98,336.42,448.56,776.16,57.14
5617,2024-06-01,Jun 2024,2024,6,June,Hot Sauce 150ml,Condiments,East,Convenience Store,Health-Conscious,399,6,393,3.26,1.4,1300.74,558.6,742.14,1281.18,57.06
5618,2024-06-01,Jun 2024,2024,6,June,Potato Chips,Snacks,East,Online,Young Adults,736,11,725,3.42,1.44,2517.12,1059.84,1457.28,2479.5,57.89
5619,2024-06-01,Jun 2024,2024,6,June,Tortilla Chips,Snacks,East,Online,Health-Conscious,253,6,247,1.58,0.66,399.74,166.98,232.76,390.26,58.23
5620,2024-06-01,Jun 2024,2024,6,June,Pretzels,Snacks,East,Online,Health-Conscious,873,1,872,2.33,0.98,2034.09,855.54,1178.55,2031.76,57.94
5621,2024-06-01,Jun 2024,2024,6,June,Popcorn,Snacks,East,Online,Family,738,8,730,2.17,0.91,1601.46,671.58,929.88,1584.1,58.06
5622,2024-06-01,Jun 2024,2024,6,June,Crackers,Snacks,East,Online,Young Adults,659,5,654,3.71,1.56,2444.89,1028.04,1416.85,2426.34,57.95
5623,2024-06-01,Jun 2024,2024,6,June,Nuts Mix,Snacks,East,Online,Seniors,194,1,193,3.53,1.48,684.82,287.12,397.7,681.29,58.07
5624,2024-06-01,Jun 2024,2024,6,June,Cola 500ml,Beverages,East,Online,Family,488,10,478,3.21,1.22,1566.48,595.36,971.12,1534.38,61.99
5625,2024-06-01,Jun 2024,2024,6,June,Orange Juice 1L,Beverages,East,Online,Health-Conscious,376,6,370,1.03,0.39,387.28,146.64,240.64,381.1,62.14
5626,2024-06-01,Jun 2024,2024,6,June,Mineral Water 1.5L,Beverages,East,Online,Seniors,312,9,303,1.94,0.74,605.28,230.88,374.4,587.82,61.86
5627,2024-06-01,Jun 2024,2024,6,June,Energy Drink,Beverages,East,Online,Seniors,879,24,855,0.88,0.33,773.52,290.07,483.45,752.4,62.5
5628,2024-06-01,Jun 2024,2024,6,June,Iced Tea 330ml,Beverages,East,Online,Seniors,139,3,136,1.39,0.53,193.21,73.67,119.54,189.04,61.87
5629,2024-06-01,Jun 2024,2024,6,June,Sports Drink,Beverages,East,Online,Students,780,16,764,2.16,0.82,1684.8,639.6,1045.2,1650.24,62.04
